system:index,change_class,delta_recent,delta_total,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2022,ndvi_2024,.geo
122,0,-0.07759518,0.055467714,0.4043863,0.35434538,0.4598754,0.5374492,0.459854,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,0,0.014071914,0.057200585,0.15896776,0.15609264,0.18388589,0.20209643,0.21616834,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,0,-0.11146693,0.13077125,0.23657304,0.23953395,0.3399066,0.47881123,0.3673443,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,0,-0.030724179,0.07965258,0.25240666,0.26174498,0.29195458,0.36278343,0.33205923,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,0,-0.026978921,0.032519132,0.50959814,0.47843942,0.55853033,0.5690962,0.5421173,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,0,-0.08214128,0.09245933,0.1974151,0.23007001,0.31627005,0.3720157,0.28987443,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,0,-0.017562,0.022087649,0.5962512,0.5467742,0.62974167,0.6359008,0.6183388,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,0,2.1583356E-4,0.028284572,0.2910196,0.2898059,0.35211062,0.3190883,0.31930414,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,0,3.2230225E-4,0.24697855,0.30150816,0.35535052,0.4776109,0.5481644,0.5484867,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,0,0.008886683,-0.07315211,0.58234036,0.53165656,0.53850675,0.50030154,0.50918823,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,0,-0.026179573,0.022732303,0.25558063,0.23598215,0.27530006,0.3044925,0.27831295,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,0,0.15225416,0.21517098,0.3961143,0.35576922,0.49181423,0.4590311,0.61128527,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,0,-2.8459985E-5,0.14086474,0.26541176,0.27543727,0.3568511,0.40630496,0.4062765,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,0,-0.3441894,-0.123958625,0.3252879,0.35349053,0.23694494,0.5455187,0.20132929,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,0,-0.07305129,-0.06385951,0.7458595,0.6602986,0.6783171,0.7550513,0.682,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,0,0.17834009,0.0863693,0.3656855,0.31769988,0.31563982,0.2737147,0.4520548,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,0,0.039208043,-0.037204634,0.45433325,0.4046251,0.45439237,0.37792057,0.4171286,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,0,-0.060056392,0.22759844,0.3944,0.3855599,0.5697406,0.6820548,0.6219984,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,0,-0.037695665,0.09951927,0.31772125,0.28322086,0.29778427,0.45493618,0.4172405,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,0,0.028116897,0.04438764,0.7322004,0.72597367,0.73964494,0.74847114,0.776588,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,0,-0.016899038,-0.07792235,0.2781269,0.20718409,0.25800526,0.21710359,0.20020455,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,0,-0.09697314,0.005340205,0.31652322,0.30515638,0.4025064,0.41883656,0.3218634,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,0,0.12704688,0.04135533,0.6608312,0.57286066,0.53363454,0.57513964,0.7021865,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,0,-0.016122574,-0.015849525,0.30907637,0.27392405,0.25390884,0.30934942,0.29322684,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,0,-0.45551607,-0.43309152,0.19316056,0.12793338,0.13064714,0.21558513,-0.23993096,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,0,0.0013388845,-0.004236735,0.8420139,0.83674663,0.85272676,0.8364383,0.83777714,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,0,0.10486231,0.100051425,0.5042081,0.47727558,0.55696553,0.49939722,0.60425955,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,0,0.07800274,0.134381,0.22081353,0.22122492,0.26078027,0.27719176,0.3551945,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,0,0.025273079,0.024715325,0.8379039,0.83971757,0.85091823,0.8373462,0.8626193,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,0,-0.050361365,0.00939528,0.33506364,0.28298086,0.43444473,0.3948203,0.34445894,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,0,0.0636569,0.26713657,0.29692498,0.2641151,0.30941364,0.50040466,0.5640615,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,0,0.016211621,-0.024116531,0.23658577,0.18142457,0.17866948,0.19625762,0.21246924,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,0,0.14294143,0.21648064,0.24832214,0.25674194,0.35647213,0.32186136,0.4648028,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,0,-0.07656079,-0.006686409,0.40114012,0.3919358,0.3867911,0.4710145,0.3944537,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,0,0.0369213,0.0624551,0.7004648,0.7232747,0.73447233,0.7259986,0.7629199,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,0,0.025748111,0.02887355,0.7948207,0.7915509,0.8076823,0.79794616,0.8236943,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,0,-0.028206095,0.10487423,0.318038,0.27790043,0.3908143,0.4511183,0.4229122,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,0,0.0077507813,0.040135812,0.7895495,0.7872791,0.80666065,0.8219346,0.8296854,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,0,-0.021491429,0.058135107,0.38598508,0.356843,0.39039606,0.4656116,0.44412017,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,0,-0.042575322,-0.008128592,0.6036069,0.6001393,0.6347408,0.6380536,0.59547824,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,0,-0.06713239,-0.06618534,0.5731953,0.6114191,0.57327116,0.57414234,0.5070099,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,0,0.011434832,0.038576037,0.6805356,0.704783,0.7322457,0.7076768,0.7191117,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,0,-0.023632037,0.014504507,0.68438214,0.6799545,0.74358976,0.7225187,0.69888663,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,0,-0.03576113,-0.0046164864,0.30256948,0.30683464,0.36329123,0.33371413,0.29795298,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,0,-0.004223564,0.07896011,0.26749068,0.2638037,0.32760707,0.35067436,0.3464508,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,0,0.004104659,-0.007538873,0.45532832,0.4283532,0.47894317,0.4436848,0.44778943,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,0,-0.0076132934,-0.0074296966,0.50634307,0.50216997,0.50818247,0.50652665,0.49891338,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,0,-0.07617092,-0.019976197,0.2792793,0.2645382,0.29484415,0.335474,0.2593031,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,0,-0.047786757,0.10506666,0.4726243,0.478308,0.62078255,0.62547773,0.57769096,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,0,-0.06400088,0.026781237,0.4221698,0.46777898,0.47151116,0.5129519,0.44895104,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,0,-0.07537449,0.06897635,0.24502887,0.2338263,0.31066748,0.3893797,0.31400523,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,0,-0.012953593,0.07213239,0.36684695,0.3909491,0.40415195,0.45193294,0.43897936,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,0,0.041776434,0.2204455,0.25195256,0.10930211,0.19065306,0.43062162,0.47239804,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,0,0.019678371,0.078496054,0.6873902,0.6838366,0.7459898,0.7462079,0.7658863,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,0,-0.047792602,0.09827989,0.41231883,0.37446997,0.5729072,0.55839133,0.5105987,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,0,-0.044318397,0.03624624,0.46409506,0.43068758,0.43496063,0.5446597,0.5003413,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,0,0.03857982,-0.0049912333,0.56069815,0.373603,0.31984863,0.5171271,0.5557069,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,0,0.22829294,0.28966665,0.27385536,0.20661521,0.29265127,0.33522907,0.56352204,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,0,0.0035363205,0.023979917,0.5810739,0.5633803,0.5907483,0.6015175,0.60505384,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,0,-0.058828678,0.017432973,0.284221,0.24820356,0.2944403,0.36048266,0.30165398,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,0,-0.062102944,0.15210448,0.46159753,0.43958235,0.62164265,0.675805,0.613702,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,0,0.008644409,0.019952623,0.6583823,0.6767956,0.7149112,0.6696905,0.6783349,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,0,-0.008335475,0.042487197,0.33451182,0.30745736,0.31286597,0.3853345,0.37699902,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,0,0.0030427165,-0.044465948,0.42248985,0.4069641,0.47030303,0.3749812,0.3780239,"{""type"":""MultiPoint"",""coordinates"":[]}"
