system:index,change_class,delta_recent,delta_total,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2022,ndvi_2024,.geo
99,0,0.062761985,0.063974306,0.662706,0.6128911,0.600298,0.6639183,0.72668034,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,0,0.03247635,0.027861992,0.33052126,0.39504644,0.34751558,0.32590687,0.35838324,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,0,0.065643705,0.13469832,0.21349256,0.2996358,0.4254208,0.28254718,0.34819087,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,0,0.046703223,0.028161975,0.4827586,0.4768564,0.44090742,0.46421736,0.5109206,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,0,-0.07565308,0.1703003,0.44340193,0.50436467,0.51156664,0.6893553,0.61370224,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,0,-0.018898217,0.2144666,0.21657649,0.27510226,0.45240176,0.4499413,0.4310431,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,0,-0.016143363,0.004832369,0.77877235,0.7973375,0.76542336,0.7997481,0.78360474,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,0,0.23867464,0.26014084,0.24671786,0.32067728,0.37579617,0.26818407,0.5068587,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,0,-0.07254474,0.11810417,0.2310887,0.32680294,0.3959776,0.4217376,0.34919286,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,0,-0.045727212,-0.016778037,0.33633906,0.38297874,0.38800868,0.36528823,0.319561,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,0,-0.21074723,0.10650743,0.26255924,0.28922582,0.46318704,0.5798139,0.36906666,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,0,-0.024724005,0.39980987,0.23765044,0.43149284,0.5449669,0.6621843,0.6374603,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,0,-0.07192339,0.066681296,0.26265824,0.38506117,0.3962104,0.4012629,0.32933953,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,0,-0.11167935,0.20329125,0.37433305,0.59408975,0.51520085,0.68930364,0.5776243,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,0,0.032632265,0.099074334,0.18660411,0.25164282,0.24557352,0.25304618,0.28567845,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,0,0.10700793,0.0028762838,0.42320818,0.4143115,0.3781603,0.31907654,0.4260845,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,0,0.0020459283,0.1560634,0.19721296,0.34750143,0.30540657,0.3512304,0.35327634,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,0,-0.0032004162,0.28336906,0.24229075,0.358021,0.46140036,0.5288602,0.5256598,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,0,0.04614627,0.0071578063,0.63541245,0.66745466,0.5978348,0.596424,0.64257026,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,0,0.034054864,0.17235248,0.2511976,0.3670972,0.4074837,0.38949522,0.4235501,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,0,0.02024198,0.06379236,0.5570571,0.59565645,0.598267,0.60060745,0.62084943,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,0,0.12904544,0.11248121,0.55076724,0.6535211,0.5182524,0.534203,0.6632484,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,0,-0.10057221,0.05229903,0.33939236,0.27579558,0.4351799,0.49226362,0.3916914,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,0,0.029556781,0.3622011,0.35144472,0.68407804,0.71288455,0.68408906,0.7136458,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,0,0.0014041475,0.018636653,0.71058136,0.670725,0.7001913,0.72781384,0.729218,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,0,0.0472819,0.39197212,0.19402587,0.43997505,0.4985498,0.5387161,0.585998,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,0,-0.015825123,0.021810828,0.1725699,0.21736856,0.314226,0.21020585,0.19438073,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,0,-0.0051860968,0.0341259,0.30520803,0.37033492,0.32499304,0.34452003,0.33933392,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,0,0.008710372,0.07944609,0.18399356,0.26794028,0.26426923,0.2547293,0.26343966,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,0,-0.025565047,0.15683702,0.33442622,0.35409084,0.43371686,0.5168283,0.49126324,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,0,-0.07678637,0.23727171,0.2842377,0.29352197,0.37682864,0.5982958,0.5215094,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,0,0.06175883,0.07866818,0.4084942,0.37787938,0.41088954,0.42540357,0.48716238,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,0,-0.3118026,-0.6162421,0.3451761,-0.21896791,-0.24880382,0.04073661,-0.27106598,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,0,0.0052377763,0.06783116,0.5525114,0.67022955,0.6111608,0.6151048,0.62034255,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,0,0.058781426,0.17276344,0.21228682,0.30882353,0.36186558,0.32626882,0.38505024,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,0,-0.046997257,0.19519334,0.19181389,0.23565245,0.34696195,0.4340045,0.3870072,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,0,-0.05805435,0.040000945,0.2789402,0.2849783,0.37704012,0.3769955,0.31894115,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,0,-0.02442156,0.05700896,0.38688132,0.41335177,0.37050417,0.46831185,0.44389027,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,0,0.010454666,0.05768717,0.26528662,0.32923833,0.28526646,0.31251913,0.3229738,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,0,0.07999795,0.09142575,0.36220184,0.5073014,0.37488708,0.37362963,0.4536276,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,0,-0.20398381,0.22147194,0.32109642,0.38068405,0.73350704,0.74655217,0.5425683,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,0,0.07747144,-0.015752574,0.71230984,0.7064294,0.7374144,0.6190858,0.6965572,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,0,0.07560149,0.12750424,0.13603553,0.23387815,0.20668058,0.18793829,0.2635398,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,0,-0.00229696,0.05902939,0.22814733,0.2793188,0.29424778,0.28947368,0.28717673,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,0,0.1289364,0.16052306,0.27105263,0.3604383,0.2878553,0.3026393,0.4315757,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,0,0.1695736,0.21348824,0.30759826,0.25465247,0.37313432,0.35151288,0.5210865,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,0,-0.0671936,-0.049790066,0.5221486,0.62848186,0.5057081,0.5395521,0.47235852,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,0,-0.015488112,0.04933485,0.73129195,0.79396814,0.79481864,0.7961149,0.7806268,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,0,-0.0129552595,-0.074038655,0.67957276,0.71458405,0.6212272,0.6184894,0.6055341,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,0,-0.0028125,0.017810307,0.5821897,0.6236525,0.60210073,0.6028125,0.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,0,0.029051557,0.04527975,0.66715485,0.6769751,0.5024657,0.68338305,0.7124346,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,0,0.032678694,0.046119943,0.5569249,0.60966873,0.5925341,0.57036614,0.6030448,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,0,0.12263977,0.00966933,0.62561244,0.6372869,0.50275886,0.51264197,0.63528174,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,0,0.15233962,0.13948597,0.37769663,0.2710851,0.2888772,0.36484298,0.51718265,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,0,0.056961086,0.27382126,0.39885026,0.45037353,0.41594753,0.61571044,0.6726715,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,0,-0.021624854,0.066570625,0.20820415,0.26740304,0.3080955,0.29639962,0.27477476,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,0,-0.037690647,-0.0028138862,0.7110573,0.7446436,0.7451404,0.74593407,0.7082434,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,0,0.26265204,0.29204294,0.4880972,0.40884614,0.38501835,0.51748806,0.7801401,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,0,-0.06001414,0.009701399,0.74631035,0.81102663,0.796748,0.81602585,0.7560117,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,0,0.096857704,0.060448743,0.40333587,0.41928104,0.43965518,0.3669269,0.4637846,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,0,-0.023011785,0.024081955,0.6488889,0.72623277,0.7055097,0.69598264,0.67297083,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,0,0.029576778,0.020300237,0.15092243,0.18454826,0.21111447,0.14164588,0.17122266,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,0,-0.0023873458,0.055711817,0.48794284,0.5026632,0.56102955,0.546042,0.5436547,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,0,-0.012616471,-0.018240971,0.7283859,0.73971605,0.6871189,0.7227614,0.71014494,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,0,0.07992206,0.15989304,0.57417583,0.7259892,0.6965174,0.6541468,0.7340689,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,0,0.12324587,0.31033945,0.37098345,0.3374479,0.6092939,0.55807704,0.68132293,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,0,0.014672079,0.05589931,0.1960522,0.23874626,0.22126348,0.23727943,0.25195152,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,0,0.007204781,0.26795483,0.37033552,0.60822785,0.48564446,0.6310856,0.63829035,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,0,-0.025201356,0.0020957356,0.47580224,0.5886943,0.45195052,0.5030993,0.477898,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,0,-0.01454411,0.0737713,0.6341364,0.72502065,0.7339279,0.7224518,0.7079077,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,0,-0.013790067,0.03945523,0.759864,0.785654,0.7909957,0.8131092,0.79931915,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,0,0.0026211163,0.0922395,0.22125256,0.43577135,0.28891873,0.31087095,0.31349206,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,0,-0.007727754,0.13116309,0.23036094,0.42535213,0.3668462,0.3692518,0.36152402,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,0,-0.17186347,0.0073572607,0.43736795,0.55778265,0.58233196,0.61658865,0.44472522,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,0,0.028519908,0.05347814,0.41762453,0.34619507,0.34605867,0.44258276,0.47110265,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,0,0.13597426,-0.07479627,0.7986309,0.7928915,0.65330744,0.5878604,0.72383463,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,0,0.01012825,0.036445398,0.24728726,0.07790697,0.27362266,0.27360442,0.28373265,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,0,0.05151102,-0.128985,0.52400136,0.4569777,0.30746645,0.34350532,0.39501634,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,0,-0.0012098494,0.015714781,0.19651501,0.26778924,0.222132,0.21343963,0.21222979,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,0,0.025218496,0.19179647,0.23486277,0.39053255,0.3721519,0.40144074,0.42665923,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,0,0.1515107,0.1640648,0.3431041,0.37136894,0.3623719,0.3556582,0.5071689,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,0,-0.016008848,0.06269388,0.7545181,0.81403154,0.82128686,0.8332208,0.8172119,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,0,-0.051754497,-0.005334976,0.7323481,0.75666857,0.7674772,0.77876765,0.7270131,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,0,-0.037815005,-2.7319533E-4,0.2626662,0.24778187,0.5185282,0.300208,0.262393,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,0,-0.025934234,0.10687409,0.12655367,0.24175245,0.23633483,0.25936198,0.23342776,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,0,0.0452814,0.077134505,0.19318569,0.23173653,0.24588333,0.2250388,0.2703202,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,0,0.020312935,-0.01974917,0.7358025,0.71659654,0.7057903,0.69574034,0.7160533,"{""type"":""MultiPoint"",""coordinates"":[]}"
